Motif	Factor	Evidence	Curated
MA0894.1_MA0894.1.HESX1	MA0894.1.HESX1	HT-SELEX	Y
MA0895.1_MA0895.1.HMBOX1	MA0895.1.HMBOX1	HT-SELEX	Y
MA0896.1_MA0896.1.Hmx1	MA0896.1.Hmx1	PBM	Y
MA0897.1_MA0897.1.Hmx2	MA0897.1.Hmx2	PBM	Y
MA0898.1_MA0898.1.Hmx3	MA0898.1.Hmx3	PBM	Y
MA0899.1_MA0899.1.HOXA10	MA0899.1.HOXA10	HT-SELEX	Y
MA0903.1_MA0903.1.HOXB3	MA0903.1.HOXB3	HT-SELEX	Y
MA0905.1_MA0905.1.HOXC10	MA0905.1.HOXC10	HT-SELEX	Y
MA0906.1_MA0906.1.HOXC12	MA0906.1.HOXC12	HT-SELEX	Y
MA0907.1_MA0907.1.HOXC13	MA0907.1.HOXC13	HT-SELEX	Y
MA0908.1_MA0908.1.HOXD11	MA0908.1.HOXD11	HT-SELEX	Y
MA0911.1_MA0911.1.Hoxa11	MA0911.1.Hoxa11	HT-SELEX	Y
MA0914.1_MA0914.1.ISL2	MA0914.1.ISL2	HT-SELEX	Y
MA0852.2_MA0852.2.FOXK1	MA0852.2.FOXK1	ChIP-seq	Y
MA0036.3_MA0036.3.GATA2	MA0036.3.GATA2	ChIP-seq	Y
MA1106.1_MA1106.1.HIF1A	MA1106.1.HIF1A	ChIP-seq	Y
MA0147.3_MA0147.3.MYC	MA0147.3.MYC	ChIP-seq	Y
MA0100.3_MA0100.3.MYB	MA0100.3.MYB	ChIP-seq	Y
MA0104.4_MA0104.4.MYCN	MA0104.4.MYCN	ChIP-seq	Y
MA1109.1_MA1109.1.NEUROD1	MA1109.1.NEUROD1	ChIP-seq	Y
MA0161.2_MA0161.2.NFIC	MA0161.2.NFIC	ChIP-seq	Y
MA0060.3_MA0060.3.NFYA	MA0060.3.NFYA	ChIP-seq	Y
MA1111.1_MA1111.1.NR2F2	MA1111.1.NR2F2	ChIP-seq	Y
MA0014.3_MA0014.3.PAX5	MA0014.3.PAX5	ChIP-seq	Y
MA1114.1_MA1114.1.PBX3	MA1114.1.PBX3	ChIP-seq	Y
MA1115.1_MA1115.1.POU5F1	MA1115.1.POU5F1	ChIP-seq	Y
MA1116.1_MA1116.1.RBPJ	MA1116.1.RBPJ	ChIP-seq	Y
MA1117.1_MA1117.1.RELB	MA1117.1.RELB	ChIP-seq	Y
MA1118.1_MA1118.1.SIX1	MA1118.1.SIX1	ChIP-seq	Y
MA1119.1_MA1119.1.SIX2	MA1119.1.SIX2	ChIP-seq	Y
MA0442.2_MA0442.2.SOX10	MA0442.2.SOX10	ChIP-seq	Y
MA1120.1_MA1120.1.SOX13	MA1120.1.SOX13	ChIP-seq	Y
MA1121.1_MA1121.1.TEAD2	MA1121.1.TEAD2	ChIP-seq	Y
MA1122.1_MA1122.1.TFDP1	MA1122.1.TFDP1	ChIP-seq	Y
MA0750.2_MA0750.2.ZBTB7A	MA0750.2.ZBTB7A	ChIP-seq	Y
MA0103.3_MA0103.3.ZEB1	MA0103.3.ZEB1	ChIP-seq	Y
MA1124.1_MA1124.1.ZNF24	MA1124.1.ZNF24	ChIP-seq	Y
MA1125.1_MA1125.1.ZNF384	MA1125.1.ZNF384	ChIP-seq	Y
MA1154.1_MA1154.1.ZNF282	MA1154.1.ZNF282	HT-SELEX	Y
MA1155.1_MA1155.1.ZSCAN4	MA1155.1.ZSCAN4	HT-SELEX	Y
MA0099.3_MA0099.3.FOS::JUN	MA0099.3.FOS	SMiLE-seq	Y
MA0099.3_MA0099.3.FOS::JUN	JUN	SMiLE-seq	Y
MA1126.1_MA1126.1.FOS::JUN	MA1126.1.FOS	SMiLE-seq	Y
MA1126.1_MA1126.1.FOS::JUN	JUN	SMiLE-seq	Y
MA1127.1_MA1127.1.FOSB::JUN	MA1127.1.FOSB	SMiLE-seq	Y
MA1127.1_MA1127.1.FOSB::JUN	JUN	SMiLE-seq	Y
MA1128.1_MA1128.1.FOSL1::JUN	MA1128.1.FOSL1	SMiLE-seq	Y
MA1128.1_MA1128.1.FOSL1::JUN	JUN	SMiLE-seq	Y
MA1129.1_MA1129.1.FOSL1::JUN	MA1129.1.FOSL1	SMiLE-seq	Y
MA1129.1_MA1129.1.FOSL1::JUN	JUN	SMiLE-seq	Y
MA1130.1_MA1130.1.FOSL2::JUN	MA1130.1.FOSL2	SMiLE-seq	Y
MA1130.1_MA1130.1.FOSL2::JUN	JUN	SMiLE-seq	Y
MA1131.1_MA1131.1.FOSL2::JUN	MA1131.1.FOSL2	SMiLE-seq	Y
MA1131.1_MA1131.1.FOSL2::JUN	JUN	SMiLE-seq	Y
MA1132.1_MA1132.1.JUN::JUNB	MA1132.1.JUN	SMiLE-seq	Y
MA1132.1_MA1132.1.JUN::JUNB	JUNB	SMiLE-seq	Y
MA1133.1_MA1133.1.JUN::JUNB	MA1133.1.JUN	SMiLE-seq	Y
MA1133.1_MA1133.1.JUN::JUNB	JUNB	SMiLE-seq	Y
MA1134.1_MA1134.1.FOS::JUNB	MA1134.1.FOS	SMiLE-seq	Y
MA1134.1_MA1134.1.FOS::JUNB	JUNB	SMiLE-seq	Y
MA1135.1_MA1135.1.FOSB::JUNB	MA1135.1.FOSB	SMiLE-seq	Y
MA1135.1_MA1135.1.FOSB::JUNB	JUNB	SMiLE-seq	Y
MA1136.1_MA1136.1.FOSB::JUNB	MA1136.1.FOSB	SMiLE-seq	Y
MA1136.1_MA1136.1.FOSB::JUNB	JUNB	SMiLE-seq	Y
MA1137.1_MA1137.1.FOSL1::JUNB	MA1137.1.FOSL1	SMiLE-seq	Y
MA1137.1_MA1137.1.FOSL1::JUNB	JUNB	SMiLE-seq	Y
MA1138.1_MA1138.1.FOSL2::JUNB	MA1138.1.FOSL2	SMiLE-seq	Y
MA1138.1_MA1138.1.FOSL2::JUNB	JUNB	SMiLE-seq	Y
MA1139.1_MA1139.1.FOSL2::JUNB	MA1139.1.FOSL2	SMiLE-seq	Y
MA1139.1_MA1139.1.FOSL2::JUNB	JUNB	SMiLE-seq	Y
MA1141.1_MA1141.1.FOS::JUND	MA1141.1.FOS	SMiLE-seq	Y
MA1141.1_MA1141.1.FOS::JUND	JUND	SMiLE-seq	Y
MA1142.1_MA1142.1.FOSL1::JUND	MA1142.1.FOSL1	SMiLE-seq	Y
MA1142.1_MA1142.1.FOSL1::JUND	JUND	SMiLE-seq	Y
MA1143.1_MA1143.1.FOSL1::JUND	MA1143.1.FOSL1	SMiLE-seq	Y
MA1143.1_MA1143.1.FOSL1::JUND	JUND	SMiLE-seq	Y
MA1144.1_MA1144.1.FOSL2::JUND	MA1144.1.FOSL2	SMiLE-seq	Y
MA1144.1_MA1144.1.FOSL2::JUND	JUND	SMiLE-seq	Y
MA1145.1_MA1145.1.FOSL2::JUND	MA1145.1.FOSL2	SMiLE-seq	Y
MA1145.1_MA1145.1.FOSL2::JUND	JUND	SMiLE-seq	Y
MA1146.1_MA1146.1.NR1H4::RXRA	MA1146.1.NR1H4	SMiLE-seq	Y
MA1146.1_MA1146.1.NR1H4::RXRA	RXRA	SMiLE-seq	Y
MA1147.1_MA1147.1.NR4A2::RXRA	MA1147.1.NR4A2	SMiLE-seq	Y
MA1147.1_MA1147.1.NR4A2::RXRA	RXRA	SMiLE-seq	Y
MA1148.1_MA1148.1.PPARA::RXRA	MA1148.1.PPARA	SMiLE-seq	Y
MA1148.1_MA1148.1.PPARA::RXRA	RXRA	SMiLE-seq	Y
MA1149.1_MA1149.1.RARA::RXRG	MA1149.1.RARA	SMiLE-seq	Y
MA1149.1_MA1149.1.RARA::RXRG	RXRG	SMiLE-seq	Y
MA1150.1_MA1150.1.RORB	MA1150.1.RORB	SMiLE-seq	Y
MA1151.1_MA1151.1.RORC	MA1151.1.RORC	SMiLE-seq	Y
MA1152.1_MA1152.1.SOX15	MA1152.1.SOX15	SMiLE-seq	Y
MA1153.1_MA1153.1.Smad4	MA1153.1.Smad4	SMiLE-seq	Y
MA1418.1_MA1418.1.IRF3	MA1418.1.IRF3	HT-SELEX	Y
MA1419.1_MA1419.1.IRF4	MA1419.1.IRF4	HT-SELEX	Y
MA1420.1_MA1420.1.IRF5	MA1420.1.IRF5	HT-SELEX	Y
MA1421.1_MA1421.1.TCF7L1	MA1421.1.TCF7L1	HT-SELEX	Y
MA1463.1_MA1463.1.ARGFX	MA1463.1.ARGFX	HT-SELEX	Y
MA1464.1_MA1464.1.ARNT2	MA1464.1.ARNT2	HT-SELEX	Y
MA1466.1_MA1466.1.ATF6	MA1466.1.ATF6	HT-SELEX	Y
MA1468.1_MA1468.1.ATOH7	MA1468.1.ATOH7	HT-SELEX	Y
MA1101.2_MA1101.2.BACH2	MA1101.2.BACH2	HT-SELEX	Y
MA1470.1_MA1470.1.BACH2	MA1470.1.BACH2	HT-SELEX	Y
MA1471.1_MA1471.1.BARX2	MA1471.1.BARX2	HT-SELEX	Y
MA1473.1_MA1473.1.CDX4	MA1473.1.CDX4	HT-SELEX	Y
MA1474.1_MA1474.1.CREB3L4	MA1474.1.CREB3L4	HT-SELEX	Y
MA1475.1_MA1475.1.CREB3L4	MA1475.1.CREB3L4	HT-SELEX	Y
MA1478.1_MA1478.1.DMRTA2	MA1478.1.DMRTA2	HT-SELEX	Y
MA1479.1_MA1479.1.DMRTC2	MA1479.1.DMRTC2	HT-SELEX	Y
MA1480.1_MA1480.1.DPRX	MA1480.1.DPRX	HT-SELEX	Y
MA1481.1_MA1481.1.DRGX	MA1481.1.DRGX	HT-SELEX	Y
MA1484.1_MA1484.1.ETS2	MA1484.1.ETS2	HT-SELEX	Y
MA1485.1_MA1485.1.FERD3L	MA1485.1.FERD3L	HT-SELEX	Y
MA1489.1_MA1489.1.FOXN3	MA1489.1.FOXN3	PBM	Y
MA1493.1_MA1493.1.HES6	MA1493.1.HES6	HT-SELEX	Y
MA1494.1_MA1494.1.HNF4A	MA1494.1.HNF4A	HT-SELEX	Y
MA1495.1_MA1495.1.HOXA1	MA1495.1.HOXA1	HT-SELEX	Y
MA1496.1_MA1496.1.HOXA4	MA1496.1.HOXA4	HT-SELEX	Y
MA1497.1_MA1497.1.HOXA6	MA1497.1.HOXA6	HT-SELEX	Y
MA1499.1_MA1499.1.HOXB4	MA1499.1.HOXB4	HT-SELEX	Y
MA1500.1_MA1500.1.HOXB6	MA1500.1.HOXB6	HT-SELEX	Y
MA1501.1_MA1501.1.HOXB7	MA1501.1.HOXB7	HT-SELEX	Y
MA1502.1_MA1502.1.HOXB8	MA1502.1.HOXB8	HT-SELEX	Y
MA1503.1_MA1503.1.HOXB9	MA1503.1.HOXB9	HT-SELEX	Y
MA1504.1_MA1504.1.HOXC4	MA1504.1.HOXC4	HT-SELEX	Y
MA1505.1_MA1505.1.HOXC8	MA1505.1.HOXC8	HT-SELEX	Y
MA1506.1_MA1506.1.HOXD10	MA1506.1.HOXD10	HT-SELEX	Y
MA1507.1_MA1507.1.HOXD4	MA1507.1.HOXD4	HT-SELEX	Y
MA1508.1_MA1508.1.IKZF1	MA1508.1.IKZF1	ChIP-seq	Y
MA1509.1_MA1509.1.IRF6	MA1509.1.IRF6	HT-SELEX	Y
MA1512.1_MA1512.1.KLF11	MA1512.1.KLF11	HT-SELEX	Y
MA1513.1_MA1513.1.KLF15	MA1513.1.KLF15	ChIP-seq	Y
MA1514.1_MA1514.1.KLF17	MA1514.1.KLF17	HT-SELEX	Y
MA1515.1_MA1515.1.KLF2	MA1515.1.KLF2	HT-SELEX	Y
MA1516.1_MA1516.1.KLF3	MA1516.1.KLF3	HT-SELEX	Y
MA1517.1_MA1517.1.KLF6	MA1517.1.KLF6	HT-SELEX	Y
MA1519.1_MA1519.1.LHX5	MA1519.1.LHX5	HT-SELEX	Y
MA1520.1_MA1520.1.MAF	MA1520.1.MAF	HT-SELEX	Y
MA1521.1_MA1521.1.MAFA	MA1521.1.MAFA	HT-SELEX	Y
MA1522.1_MA1522.1.MAZ	MA1522.1.MAZ	ChIP-seq	Y
MA1523.1_MA1523.1.MSANTD3	MA1523.1.MSANTD3	PBM	Y
MA1527.1_MA1527.1.NFIC	MA1527.1.NFIC	HT-SELEX	Y
MA1528.1_MA1528.1.NFIX	MA1528.1.NFIX	HT-SELEX	Y
MA1529.1_MA1529.1.NHLH2	MA1529.1.NHLH2	HT-SELEX	Y
MA1530.1_MA1530.1.NKX6-3	MA1530.1.NKX6-3	HT-SELEX	Y
MA1531.1_MA1531.1.NR1D1	MA1531.1.NR1D1	HT-SELEX	Y
MA1533.1_MA1533.1.NR1I2	MA1533.1.NR1I2	HT-SELEX	Y
MA1534.1_MA1534.1.NR1I3	MA1534.1.NR1I3	HT-SELEX	Y
MA1535.1_MA1535.1.NR2C1	MA1535.1.NR2C1	HT-SELEX	Y
MA1536.1_MA1536.1.NR2C2	MA1536.1.NR2C2	HT-SELEX	Y
MA1537.1_MA1537.1.NR2F1	MA1537.1.NR2F1	HT-SELEX	Y
MA1538.1_MA1538.1.NR2F1	MA1538.1.NR2F1	HT-SELEX	Y
MA1539.1_MA1539.1.NR2F6	MA1539.1.NR2F6	HT-SELEX	Y
MA1541.1_MA1541.1.NR6A1	MA1541.1.NR6A1	HT-SELEX	Y
MA1542.1_MA1542.1.OSR1	MA1542.1.OSR1	HT-SELEX	Y
MA1544.1_MA1544.1.OVOL1	MA1544.1.OVOL1	HT-SELEX	Y
MA1545.1_MA1545.1.OVOL2	MA1545.1.OVOL2	HT-SELEX	Y
MA1546.1_MA1546.1.PAX3	MA1546.1.PAX3	HT-SELEX	Y
MA1548.1_MA1548.1.PLAGL2	MA1548.1.PLAGL2	PBM	Y
MA1549.1_MA1549.1.POU6F1	MA1549.1.POU6F1	HT-SELEX	Y
MA1550.1_MA1550.1.PPARD	MA1550.1.PPARD	HT-SELEX	Y
MA1552.1_MA1552.1.RARB	MA1552.1.RARB	HT-SELEX	Y
MA1553.1_MA1553.1.RARG	MA1553.1.RARG	HT-SELEX	Y
MA1554.1_MA1554.1.RFX7	MA1554.1.RFX7	HT-SELEX	Y
MA1555.1_MA1555.1.RXRB	MA1555.1.RXRB	HT-SELEX	Y
MA1556.1_MA1556.1.RXRG	MA1556.1.RXRG	HT-SELEX	Y
MA1557.1_MA1557.1.SMAD5	MA1557.1.SMAD5	HT-SELEX	Y
MA1558.1_MA1558.1.SNAI1	MA1558.1.SNAI1	HT-SELEX	Y
MA1559.1_MA1559.1.SNAI3	MA1559.1.SNAI3	HT-SELEX	Y
MA1560.1_MA1560.1.SOHLH2	MA1560.1.SOHLH2	HT-SELEX	Y
MA1561.1_MA1561.1.SOX12	MA1561.1.SOX12	HT-SELEX	Y
MA1562.1_MA1562.1.SOX14	MA1562.1.SOX14	HT-SELEX	Y
MA1564.1_MA1564.1.SP9	MA1564.1.SP9	HT-SELEX	Y
MA1565.1_MA1565.1.TBX18	MA1565.1.TBX18	HT-SELEX	Y
MA1568.1_MA1568.1.TCF21	MA1568.1.TCF21	HT-SELEX	Y
MA1569.1_MA1569.1.TFAP2E	MA1569.1.TFAP2E	HT-SELEX	Y
MA1570.1_MA1570.1.TFAP4	MA1570.1.TFAP4	HT-SELEX	Y
MA1571.1_MA1571.1.TGIF2LX	MA1571.1.TGIF2LX	HT-SELEX	Y
MA1572.1_MA1572.1.TGIF2LY	MA1572.1.TGIF2LY	HT-SELEX	Y
MA1574.1_MA1574.1.THRB	MA1574.1.THRB	HT-SELEX	Y
MA1575.1_MA1575.1.THRB	MA1575.1.THRB	HT-SELEX	Y
MA1576.1_MA1576.1.THRB	MA1576.1.THRB	HT-SELEX	Y
MA1577.1_MA1577.1.TLX2	MA1577.1.TLX2	HT-SELEX	Y
MA1578.1_MA1578.1.VEZF1	MA1578.1.VEZF1	PBM	Y
MA1579.1_MA1579.1.ZBTB26	MA1579.1.ZBTB26	ChIP-seq	Y
MA1580.1_MA1580.1.ZBTB32	MA1580.1.ZBTB32	HT-SELEX	Y
MA1581.1_MA1581.1.ZBTB6	MA1581.1.ZBTB6	ChIP-seq	Y
MA1583.1_MA1583.1.ZFP57	MA1583.1.ZFP57	ChIP-seq	Y
MA1584.1_MA1584.1.ZIC5	MA1584.1.ZIC5	HT-SELEX	Y
MA1585.1_MA1585.1.ZKSCAN1	MA1585.1.ZKSCAN1	ChIP-seq	Y
MA1587.1_MA1587.1.ZNF135	MA1587.1.ZNF135	ChIP-seq	Y
MA1588.1_MA1588.1.ZNF136	MA1588.1.ZNF136	ChIP-seq	Y
MA1589.1_MA1589.1.ZNF140	MA1589.1.ZNF140	ChIP-seq	Y
MA1592.1_MA1592.1.ZNF274	MA1592.1.ZNF274	HT-SELEX	Y
MA1593.1_MA1593.1.ZNF317	MA1593.1.ZNF317	ChIP-seq	Y
MA1594.1_MA1594.1.ZNF382	MA1594.1.ZNF382	ChIP-seq	Y
MA1596.1_MA1596.1.ZNF460	MA1596.1.ZNF460	ChIP-seq	Y
MA1597.1_MA1597.1.ZNF528	MA1597.1.ZNF528	ChIP-seq	Y
MA1599.1_MA1599.1.ZNF682	MA1599.1.ZNF682	ChIP-seq	Y
MA1600.1_MA1600.1.ZNF684	MA1600.1.ZNF684	HT-SELEX	Y
MA1602.1_MA1602.1.ZSCAN29	MA1602.1.ZSCAN29	ChIP-seq	Y
MA1603.1_MA1603.1.Dmrt1	MA1603.1.Dmrt1	ChIP-seq	Y
MA1604.1_MA1604.1.Ebf2	MA1604.1.Ebf2	ChIP-seq	Y
MA1606.1_MA1606.1.Foxf1	MA1606.1.Foxf1	ChIP-seq	Y
MA1607.1_MA1607.1.Foxl2	MA1607.1.Foxl2	ChIP-seq	Y
MA1608.1_MA1608.1.Isl1	MA1608.1.Isl1	ChIP-seq	Y
MA1615.1_MA1615.1.Plagl1	MA1615.1.Plagl1	ChIP-seq	Y
MA1616.1_MA1616.1.Prdm15	MA1616.1.Prdm15	ChIP-seq	Y
MA1618.1_MA1618.1.Ptf1a	MA1618.1.Ptf1a	ChIP-seq	Y
MA1619.1_MA1619.1.Ptf1A	MA1619.1.Ptf1A	ChIP-seq	Y
MA1620.1_MA1620.1.Ptf1A	MA1620.1.Ptf1A	ChIP-seq	Y
MA1621.1_MA1621.1.Rbpjl	MA1621.1.Rbpjl	ChIP-seq	Y
MA1623.1_MA1623.1.Stat2	MA1623.1.Stat2	ChIP-seq	Y
MA1624.1_MA1624.1.Stat5a	MA1624.1.Stat5a	ChIP-seq	Y
MA1625.1_MA1625.1.Stat5b	MA1625.1.Stat5b	ChIP-seq	Y
MA1627.1_MA1627.1.Wt1	MA1627.1.Wt1	ChIP-seq	Y
MA1628.1_MA1628.1.Zic1::Zic2	MA1628.1.Zic1	ChIP-seq	Y
MA1628.1_MA1628.1.Zic1::Zic2	Zic2	ChIP-seq	Y
MA1629.1_MA1629.1.Zic2	MA1629.1.Zic2	ChIP-seq	Y
MA1100.2_MA1100.2.ASCL1	MA1100.2.ASCL1	HT-SELEX	Y
MA0605.2_MA0605.2.ATF3	MA0605.2.ATF3	HT-SELEX	Y
MA0462.2_MA0462.2.BATF::JUN	MA0462.2.BATF	ChIP-seq	Y
MA0462.2_MA0462.2.BATF::JUN	JUN	ChIP-seq	Y
MA0463.2_MA0463.2.BCL6	MA0463.2.BCL6	HT-SELEX	Y
MA0864.2_MA0864.2.E2F2	MA0864.2.E2F2	HT-SELEX	Y
MA0469.3_MA0469.3.E2F3	MA0469.3.E2F3	HT-SELEX	Y
MA0470.2_MA0470.2.E2F4	MA0470.2.E2F4	HT-SELEX	Y
MA0612.2_MA0612.2.EMX1	MA0612.2.EMX1	HT-SELEX	Y
MA0766.2_MA0766.2.GATA5	MA0766.2.GATA5	HT-SELEX	Y
MA0038.2_MA0038.2.GFI1	MA0038.2.GFI1	HT-SELEX	Y
MA0893.2_MA0893.2.GSX2	MA0893.2.GSX2	HT-SELEX	Y
MA1099.2_MA1099.2.HES1	MA1099.2.HES1	HT-SELEX	Y
MA0616.2_MA0616.2.HES2	MA0616.2.HES2	HT-SELEX	Y
MA0900.2_MA0900.2.HOXA2	MA0900.2.HOXA2	HT-SELEX	Y
MA0158.2_MA0158.2.HOXA5	MA0158.2.HOXA5	HT-SELEX	Y
MA0594.2_MA0594.2.HOXA9	MA0594.2.HOXA9	HT-SELEX	Y
MA0902.2_MA0902.2.HOXB2	MA0902.2.HOXB2	HT-SELEX	Y
MA0904.2_MA0904.2.HOXB5	MA0904.2.HOXB5	HT-SELEX	Y
MA0485.2_MA0485.2.HOXC9	MA0485.2.HOXC9	HT-SELEX	Y
MA0912.2_MA0912.2.HOXD3	MA0912.2.HOXD3	HT-SELEX	Y
MA0910.2_MA0910.2.HOXD8	MA0910.2.HOXD8	HT-SELEX	Y
MA0913.2_MA0913.2.HOXD9	MA0913.2.HOXD9	HT-SELEX	Y
MA1140.2_MA1140.2.JUNB	MA1140.2.JUNB	HT-SELEX	Y
MA0701.2_MA0701.2.LHX9	MA0701.2.LHX9	HT-SELEX	Y
MA0702.2_MA0702.2.LMX1A	MA0702.2.LMX1A	HT-SELEX	Y
MA0703.2_MA0703.2.LMX1B	MA0703.2.LMX1B	HT-SELEX	Y
MA0623.2_MA0623.2.NEUROG1	MA0623.2.NEUROG1	HT-SELEX	Y
MA0842.2_MA0842.2.NRL	MA0842.2.NRL	HT-SELEX	Y
MA0682.2_MA0682.2.PITX1	MA0682.2.PITX1	HT-SELEX	Y
MA0075.3_MA0075.3.PRRX2	MA0075.3.PRRX2	HT-SELEX	Y
MA0867.2_MA0867.2.SOX4	MA0867.2.SOX4	HT-SELEX	Y
MA0868.2_MA0868.2.SOX8	MA0868.2.SOX8	HT-SELEX	Y
MA0746.2_MA0746.2.SP3	MA0746.2.SP3	HT-SELEX	Y
MA0632.2_MA0632.2.TCFL5	MA0632.2.TCFL5	HT-SELEX	Y
MA0871.2_MA0871.2.TFEC	MA0871.2.TFEC	HT-SELEX	Y
MA0753.2_MA0753.2.ZNF740	MA0753.2.ZNF740	HT-SELEX	Y
MA0122.3_MA0122.3.Nkx3-2	MA0122.3.Nkx3-2	ChIP-seq	Y
MA1707.1_MA1707.1.DMRTA1	MA1707.1.DMRTA1	HT-SELEX	Y
MA1708.1_MA1708.1.ETV7	MA1708.1.ETV7	HT-SELEX	Y
MA1709.1_MA1709.1.ZIM3	MA1709.1.ZIM3	ChIP-seq	Y
MA1710.1_MA1710.1.ZNF257	MA1710.1.ZNF257	ChIP-exo	Y
MA1711.1_MA1711.1.ZNF343	MA1711.1.ZNF343	HT-SELEX	Y
MA1712.1_MA1712.1.ZNF454	MA1712.1.ZNF454	ChIP-exo	Y
MA1713.1_MA1713.1.ZNF610	MA1713.1.ZNF610	ChIP-seq	Y
MA1714.1_MA1714.1.ZNF675	MA1714.1.ZNF675	ChIP-seq	Y
MA1715.1_MA1715.1.ZNF707	MA1715.1.ZNF707	ChIP-seq	Y
MA1716.1_MA1716.1.ZNF76	MA1716.1.ZNF76	HT-SELEX	Y
MA1717.1_MA1717.1.ZNF784	MA1717.1.ZNF784	HT-SELEX	Y
MA1718.1_MA1718.1.ZNF8	MA1718.1.ZNF8	ChIP-seq	Y
MA1719.1_MA1719.1.ZNF816	MA1719.1.ZNF816	ChIP-seq	Y
MA1720.1_MA1720.1.ZNF85	MA1720.1.ZNF85	ChIP-seq	Y
MA1721.1_MA1721.1.ZNF93	MA1721.1.ZNF93	ChIP-seq	Y
MA1722.1_MA1722.1.ZSCAN31	MA1722.1.ZSCAN31	HT-SELEX	Y
MA1723.1_MA1723.1.PRDM9	MA1723.1.PRDM9	ChIP-exo	Y
MA1724.1_MA1724.1.Rfx6	MA1724.1.Rfx6	ChIP-seq	Y
MA1631.1_MA1631.1.ASCL1	MA1631.1.ASCL1	ChIP-seq	Y
MA1632.1_MA1632.1.ATF2	MA1632.1.ATF2	ChIP-seq	Y
MA1634.1_MA1634.1.BATF	MA1634.1.BATF	ChIP-seq	Y
MA1635.1_MA1635.1.BHLHE22	MA1635.1.BHLHE22	ChIP-seq	Y
MA1636.1_MA1636.1.CEBPG	MA1636.1.CEBPG	ChIP-seq	Y
MA1637.1_MA1637.1.EBF3	MA1637.1.EBF3	ChIP-seq	Y
MA1638.1_MA1638.1.HAND2	MA1638.1.HAND2	ChIP-seq	Y
MA1639.1_MA1639.1.MEIS1	MA1639.1.MEIS1	ChIP-seq	Y
MA1640.1_MA1640.1.MEIS2	MA1640.1.MEIS2	ChIP-seq	Y
MA1641.1_MA1641.1.MYF5	MA1641.1.MYF5	ChIP-seq	Y
MA1642.1_MA1642.1.NEUROG2	MA1642.1.NEUROG2	ChIP-seq	Y
MA1643.1_MA1643.1.NFIB	MA1643.1.NFIB	ChIP-seq	Y
MA1644.1_MA1644.1.NFYC	MA1644.1.NFYC	ChIP-seq	Y
MA1645.1_MA1645.1.NKX2-2	MA1645.1.NKX2-2	ChIP-seq	Y
MA1646.1_MA1646.1.OSR2	MA1646.1.OSR2	ChIP-seq	Y
MA1648.1_MA1648.1.TCF12	MA1648.1.TCF12	ChIP-seq	Y
MA1649.1_MA1649.1.ZBTB12	MA1649.1.ZBTB12	ChIP-seq	Y
MA1650.1_MA1650.1.ZBTB14	MA1650.1.ZBTB14	ChIP-seq	Y
MA1651.1_MA1651.1.ZFP42	MA1651.1.ZFP42	ChIP-seq	Y
MA1652.1_MA1652.1.ZKSCAN5	MA1652.1.ZKSCAN5	ChIP-seq	Y
MA1653.1_MA1653.1.ZNF148	MA1653.1.ZNF148	ChIP-seq	Y
MA1654.1_MA1654.1.ZNF16	MA1654.1.ZNF16	ChIP-seq	Y
MA1655.1_MA1655.1.ZNF341	MA1655.1.ZNF341	ChIP-seq	Y
MA1656.1_MA1656.1.ZNF449	MA1656.1.ZNF449	ChIP-seq	Y
MA1657.1_MA1657.1.ZNF652	MA1657.1.ZNF652	ChIP-seq	Y
MA1683.1_MA1683.1.FOXA3	MA1683.1.FOXA3	ChIP-seq	Y
MA1725.1_MA1725.1.ZNF189	MA1725.1.ZNF189	ChIP-seq	Y
MA1726.1_MA1726.1.ZNF331	MA1726.1.ZNF331	ChIP-seq	Y
MA1727.1_MA1727.1.ZNF417	MA1727.1.ZNF417	ChIP-exo	Y
MA1728.1_MA1728.1.ZNF549	MA1728.1.ZNF549	ChIP-seq	Y
MA1729.1_MA1729.1.ZNF680	MA1729.1.ZNF680	ChIP-seq	Y
MA1730.1_MA1730.1.ZNF708	MA1730.1.ZNF708	ChIP-seq	Y
MA1731.1_MA1731.1.ZNF768	MA1731.1.ZNF768	ChIP-seq	Y
MA0833.2_MA0833.2.ATF4	MA0833.2.ATF4	ChIP-seq	Y
MA0835.2_MA0835.2.BATF3	MA0835.2.BATF3	ChIP-seq	Y
MA0465.2_MA0465.2.CDX2	MA0465.2.CDX2	ChIP-seq	Y
MA0102.4_MA0102.4.CEBPA	MA0102.4.CEBPA	ChIP-seq	Y
MA0836.2_MA0836.2.CEBPD	MA0836.2.CEBPD	ChIP-seq	Y
MA0018.4_MA0018.4.CREB1	MA0018.4.CREB1	ChIP-seq	Y
MA1102.2_MA1102.2.CTCFL	MA1102.2.CTCFL	ChIP-seq	Y
MA0471.2_MA0471.2.E2F6	MA0471.2.E2F6	ChIP-seq	Y
MA0154.4_MA0154.4.EBF1	MA0154.4.EBF1	ChIP-seq	Y
MA0162.4_MA0162.4.EGR1	MA0162.4.EGR1	ChIP-seq	Y
MA0598.3_MA0598.3.EHF	MA0598.3.EHF	ChIP-seq	Y
MA0473.3_MA0473.3.ELF1	MA0473.3.ELF1	ChIP-seq	Y
MA0640.2_MA0640.2.ELF3	MA0640.2.ELF3	ChIP-seq	Y
MA0592.3_MA0592.3.ESRRA	MA0592.3.ESRRA	ChIP-seq	Y
