Motif	Factor	Evidence	Curated
ZN528_HUMAN.H11MO.0.C	ZNF528	ChIP-seq	Y
ZN547_HUMAN.H11MO.0.C	ZNF547	ChIP-seq	Y
ZN549_HUMAN.H11MO.0.C	ZNF549	ChIP-seq	Y
ZN554_HUMAN.H11MO.0.C	ZNF554	ChIP-seq	Y
ZN563_HUMAN.H11MO.0.C	ZNF563	ChIP-seq	Y
ZN582_HUMAN.H11MO.0.C	ZNF582	ChIP-seq	Y
ZN586_HUMAN.H11MO.0.C	ZNF586	ChIP-seq	Y
ZN667_HUMAN.H11MO.0.C	ZNF667	ChIP-seq	Y
ZN680_HUMAN.H11MO.0.C	ZNF680	ChIP-seq	Y
ZN708_HUMAN.H11MO.0.C	ZNF708	ChIP-seq	Y
ZN768_HUMAN.H11MO.0.C	ZNF768	ChIP-seq	Y
ZN770_HUMAN.H11MO.0.C	ZNF770	ChIP-seq	Y
ZN816_HUMAN.H11MO.0.C	ZNF816	ChIP-seq	Y
ZNF18_HUMAN.H11MO.0.C	ZNF18	ChIP-seq	Y
ZNF41_HUMAN.H11MO.0.C	ZNF41	ChIP-seq	Y
ZNF76_HUMAN.H11MO.0.C	ZNF76	ChIP-seq	Y
ZNF85_HUMAN.H11MO.0.C	ZNF85	ChIP-seq	Y
ZNF8_HUMAN.H11MO.0.C	ZNF8	ChIP-seq	Y
ZSC22_HUMAN.H11MO.0.C	ZSCAN22	ChIP-seq	Y
ZSC31_HUMAN.H11MO.0.C	ZSCAN31	ChIP-seq	Y
